age,job,default,balance,housing,loan,month,duration,campaign,previous,poutcome,y
60,9,0,6573,1,0,9,126,2,2,0,0
67,5,0,942,0,0,9,455,2,2,1,1
24,9,0,556,1,0,9,368,2,2,2,1
33,9,0,1699,0,0,9,178,2,1,2,1
33,9,0,6699,0,0,9,425,1,1,0,0
53,0,0,10541,0,0,9,178,1,0,3,1
33,8,0,1536,0,0,9,262,1,2,2,1
24,8,0,235,0,0,9,118,1,0,3,1
32,4,0,935,0,0,9,165,1,7,2,1
60,6,0,10861,0,0,9,98,1,2,0,1
64,2,0,2331,0,0,9,201,1,0,3,1
34,0,0,2374,1,0,9,161,1,2,0,1
35,4,0,1228,0,0,9,696,2,12,0,1
53,4,0,1356,1,0,9,371,2,4,0,0
24,8,0,125,0,0,9,263,1,1,0,1
81,5,0,9224,0,0,9,235,2,0,3,0
27,7,0,6279,1,0,9,257,1,0,3,0
32,9,0,1527,1,0,9,270,1,2,0,0
38,4,0,3141,0,0,9,347,4,2,2,1
47,3,0,3940,1,0,9,171,2,5,2,0
45,4,0,160,0,0,9,182,2,1,2,1
42,4,0,2816,0,0,9,193,2,0,3,1
63,5,0,109,0,0,9,406,2,0,3,1
40,4,0,0,0,0,9,147,1,8,2,1
31,6,0,2666,0,0,9,318,2,6,2,1
44,0,0,1534,0,0,9,95,1,3,2,1
61,5,0,2557,1,0,9,89,1,4,2,1
76,5,0,2302,0,0,9,345,2,0,3,0
67,4,0,405,0,0,9,344,2,2,2,1
33,4,0,22867,1,0,9,266,2,3,0,1
57,4,0,2155,0,1,9,144,3,2,0,1
71,3,0,1311,0,0,9,301,2,1,2,1
79,5,0,2661,0,0,9,254,5,0,3,1
52,10,0,94,0,0,9,293,3,10,0,1
61,6,0,4162,0,0,9,185,1,0,3,0
48,10,0,201,0,0,9,594,1,1,2,1
33,4,0,1388,1,0,9,280,1,2,0,0
47,0,0,0,0,0,9,213,1,1,1,1
27,0,0,4590,1,0,9,131,4,3,0,1
70,5,0,1164,0,0,9,208,2,0,3,0
52,9,0,1785,0,0,9,133,3,1,0,0
32,4,0,2134,0,0,9,98,2,0,3,0
73,5,0,9160,0,0,9,516,2,3,1,0
63,5,0,3579,0,0,9,93,2,0,3,0
49,4,0,3371,0,0,9,269,2,0,3,1
35,4,0,612,0,0,9,158,1,1,0,0
35,0,0,5007,1,0,9,133,1,3,0,0
23,9,0,598,0,0,9,406,1,1,0,1
26,4,0,943,0,0,9,166,1,1,2,1
58,1,0,381,0,0,9,79,4,0,3,0
40,4,0,9366,0,0,9,69,3,0,3,1
32,9,0,6746,0,0,9,199,1,0,3,1
51,4,0,938,0,0,9,98,2,3,0,0
33,7,0,1076,0,0,9,131,1,5,0,1
35,4,0,0,1,0,9,229,2,3,2,1
53,4,0,1624,0,0,9,166,3,7,2,1
20,8,0,801,0,0,9,244,2,0,3,1
28,8,0,3,0,0,9,135,2,1,1,0
44,6,0,1070,1,0,9,172,1,5,2,1
53,1,0,4401,0,0,9,241,1,1,2,1
39,4,0,1509,0,0,9,248,1,0,3,0
21,8,0,123,0,0,9,513,1,1,2,1
36,1,0,3623,0,0,9,71,1,1,2,1
31,4,0,533,0,0,9,90,3,6,2,1
42,9,0,994,1,0,9,227,3,6,2,1
28,6,0,805,0,0,9,116,5,2,0,0
27,6,0,168,0,0,9,123,1,1,2,1
57,10,0,2299,0,0,9,39,3,0,3,0
33,7,0,386,0,0,9,253,1,4,0,1
29,4,0,1026,0,0,9,226,1,1,1,1
65,5,0,1370,0,0,9,177,1,1,0,0
54,3,0,1213,0,0,9,241,1,0,3,1
63,5,0,8044,0,0,9,702,1,0,3,0
72,5,0,4130,0,0,9,427,1,0,3,0
30,10,0,2424,0,0,9,110,1,1,0,1
51,4,0,346,0,0,9,134,2,3,0,1
32,4,0,1331,0,0,9,126,1,5,0,1
54,11,0,2206,0,0,9,104,1,2,1,1
82,5,0,0,0,0,9,226,1,0,3,1
47,4,0,4693,0,1,9,89,1,3,2,1
48,1,0,1230,1,0,9,169,1,2,2,1
61,5,0,1720,0,0,9,150,1,5,0,0
77,5,0,3417,0,0,9,134,1,0,3,1
36,2,0,2971,0,0,9,247,1,8,0,1
72,5,0,3232,0,0,9,771,2,0,3,0
75,5,0,324,0,0,9,124,2,4,1,0
33,0,0,280,0,0,9,189,2,0,3,0
38,0,0,1767,1,0,9,893,7,0,3,1
27,8,0,5291,0,0,9,192,2,2,0,1
39,8,0,64,0,0,9,366,2,1,0,0
43,7,0,3403,1,0,9,707,2,2,2,1
33,9,0,133,0,0,9,627,2,1,2,1
27,0,0,4745,0,0,9,411,4,1,1,1
50,0,0,3608,1,0,9,176,2,2,2,1
50,9,0,2794,0,0,9,350,5,2,2,0
43,10,0,1854,0,0,9,131,2,1,2,0
64,5,0,2031,0,0,9,202,5,0,3,0
45,1,0,1529,1,0,9,181,1,1,2,1
76,5,0,3324,0,0,9,122,1,3,2,1
63,4,0,5112,0,0,9,2184,2,3,0,1
81,5,0,5220,0,0,9,135,1,2,1,1
77,5,0,2590,0,0,9,212,3,12,0,1
71,5,0,2600,0,0,9,186,2,1,2,1
46,4,0,2671,0,0,9,180,3,4,2,0
39,0,0,260,1,0,9,226,1,4,2,1
38,2,0,1438,0,0,9,122,5,0,3,0
75,5,0,2199,0,0,9,137,1,0,3,0
37,0,0,115,0,0,9,122,4,5,0,0
18,8,0,608,0,0,9,210,1,1,2,1
58,7,0,462,0,0,9,495,1,1,2,1
61,4,0,1471,0,0,9,632,1,2,0,0
44,9,0,14,0,0,9,167,1,1,2,1
67,5,0,1146,0,0,9,259,1,2,0,1
61,5,0,2863,0,0,9,264,1,0,3,0
31,7,0,181,0,0,9,239,2,2,2,1
61,5,0,3114,0,0,9,381,1,0,3,1
36,9,0,376,0,0,9,193,1,1,2,1
56,5,0,9367,0,0,9,271,2,4,2,1
74,5,0,0,0,0,9,332,2,2,2,0
62,5,0,0,0,0,9,227,2,0,3,1
33,4,0,271,1,0,9,182,2,2,2,1
24,8,0,382,0,0,9,256,2,3,0,1
33,4,0,2465,0,0,9,139,2,1,2,0
34,4,0,2599,0,0,9,95,1,2,2,0
33,0,0,920,0,0,9,130,1,2,0,1
34,1,0,129,1,1,9,295,1,2,2,1
58,0,0,169,0,0,9,301,1,3,0,1
61,5,0,209,0,0,9,1011,1,4,2,0
37,4,0,1276,0,0,9,146,1,2,2,1
64,5,0,679,0,0,9,167,1,0,3,1
27,1,0,535,0,0,9,183,1,1,2,1
37,4,0,2987,1,0,9,135,8,1,2,0
31,0,0,270,0,0,9,176,1,2,2,0
25,9,0,5695,0,0,9,124,1,0,3,0
41,10,0,487,0,0,9,163,1,1,0,0
22,8,0,1925,0,0,9,84,1,1,0,0
22,8,0,410,0,0,9,365,1,0,3,0
57,0,0,367,0,0,9,107,2,0,3,0
63,4,0,3115,0,0,9,432,5,0,3,1
34,8,0,86,0,0,9,244,2,1,0,0
33,4,0,71,0,0,9,136,1,1,0,0
42,6,0,10072,0,0,9,137,3,1,0,0
26,8,0,203,0,0,9,104,1,1,0,0
23,8,0,1234,0,0,9,250,1,0,3,1
54,9,0,0,0,0,9,986,1,8,0,0
63,2,0,2707,0,0,9,57,4,0,3,0
37,9,0,197,0,0,9,175,1,1,2,1
33,6,0,263,0,0,9,79,4,3,0,0
43,4,0,3186,0,0,9,380,1,1,0,1
62,9,0,135,1,0,9,446,13,1,1,0
49,9,0,972,0,0,9,104,3,2,0,0
21,8,0,347,0,0,9,77,1,0,3,0
56,4,0,870,0,0,9,257,1,0,3,1
35,9,0,3160,1,0,9,445,2,1,0,1
30,0,0,42,1,1,9,75,1,0,3,0
47,4,0,999,0,0,9,111,1,1,1,0
24,1,0,272,0,0,9,105,2,2,2,1
33,1,0,195,0,0,9,984,5,0,3,1
31,8,0,376,0,0,9,202,1,2,1,0
75,5,0,6027,0,0,9,1248,2,2,0,1
40,0,0,764,1,0,9,85,1,0,3,1
62,5,0,298,0,0,9,709,2,0,3,1
63,5,0,708,0,0,9,168,2,0,3,0
52,4,0,583,0,0,9,209,1,2,0,1
62,4,0,10373,0,0,9,140,3,3,0,0
57,3,0,8278,0,0,9,408,3,0,3,0
55,9,0,0,0,0,9,134,2,1,2,1
71,5,0,5715,0,0,9,747,2,0,3,1
59,6,0,2013,0,0,9,409,2,0,3,1
78,5,0,1204,0,0,9,135,1,0,3,1
35,9,0,4922,1,0,9,393,4,17,1,1
52,9,0,234,0,0,9,255,1,0,3,1
29,10,0,1374,0,0,9,309,3,4,2,1
42,4,0,2187,1,0,9,525,3,0,3,1
53,9,0,163,1,1,9,108,1,0,3,0
52,3,0,2337,1,0,9,190,3,11,0,0
37,4,0,0,0,0,9,187,2,0,3,0
61,0,0,89,0,0,9,141,2,2,1,0
38,4,0,293,0,1,9,166,2,0,3,0
70,5,0,3230,0,0,9,112,1,0,3,0
24,1,0,1033,1,0,9,283,1,0,3,0
20,8,0,215,0,0,9,325,1,5,2,1
42,4,0,5310,1,0,9,968,2,4,2,1
49,4,0,2187,0,0,9,92,2,0,3,0
27,9,0,11862,0,0,9,285,2,7,2,1
30,4,0,265,0,0,9,295,1,3,2,0
23,8,0,922,0,0,9,242,1,8,0,0
36,0,0,0,0,0,9,106,1,2,1,0
61,9,0,2282,0,0,9,1092,1,0,3,0
51,0,0,1216,0,0,9,421,1,0,3,0
33,4,0,334,0,0,9,87,1,0,3,0
31,4,0,9421,0,0,9,372,1,0,3,1
39,9,0,1820,0,0,9,103,1,0,3,0
53,9,0,65,0,0,9,99,1,2,0,0
31,0,0,4198,0,0,9,234,1,0,3,1
38,4,0,3576,0,0,9,349,2,1,2,1
28,8,0,1925,0,0,9,487,1,2,0,1
38,9,0,6728,0,0,9,232,1,4,2,1
72,5,0,1129,0,0,9,208,1,1,2,1
37,4,0,4842,1,0,9,170,1,0,3,0
29,0,0,265,1,0,9,414,1,1,0,1
34,0,0,69,0,1,9,296,1,2,0,1
64,5,0,1840,0,0,9,237,1,4,1,0
61,5,0,3624,0,0,9,342,1,0,3,1
27,1,0,567,0,0,9,238,2,1,2,1
46,3,0,38,0,0,9,541,1,0,3,1
57,1,0,1299,0,0,9,142,2,0,3,0
52,1,0,1797,1,0,9,92,2,1,0,0
77,5,0,680,0,0,9,341,4,3,0,0
53,9,0,1982,1,1,9,160,1,0,3,1
83,5,0,20,0,0,9,65,3,0,3,0
35,9,0,204,1,0,9,110,3,1,2,0
58,9,0,3399,0,0,9,1628,2,8,2,1
46,9,0,31630,0,0,9,448,2,1,0,0
63,10,0,0,0,0,9,337,3,0,3,0
58,5,0,4007,0,0,9,598,4,0,3,0
51,9,0,2506,0,0,9,210,3,0,3,0
25,8,0,304,0,0,9,152,1,2,2,0
66,4,0,2149,1,0,9,151,6,4,1,0
45,0,0,2033,0,0,9,123,1,4,0,0
22,8,0,691,0,0,9,260,5,1,2,1
32,2,0,390,0,0,9,152,1,0,3,0
33,9,0,8023,0,0,9,107,1,3,0,0
28,0,0,520,1,0,9,113,1,1,0,0
28,0,0,330,0,0,2,357,1,3,1,1
31,9,0,318,0,0,2,310,1,0,3,1
26,1,0,644,0,0,2,346,1,0,3,1
60,5,0,4,1,0,2,415,1,5,0,1
44,11,0,18881,0,0,2,187,2,0,3,0
29,9,0,1165,0,0,2,244,2,1,2,1
32,4,0,84,0,0,2,37,1,0,3,0
36,0,0,4708,0,0,2,284,1,1,0,1
68,5,0,2820,0,0,2,154,1,2,0,1
48,4,0,1147,0,0,2,155,1,3,2,1
53,10,0,980,1,0,2,352,1,0,3,1
27,1,0,-46,1,0,2,97,3,8,1,0
39,7,0,323,0,0,2,1804,3,3,1,0
39,9,0,2983,0,0,2,472,1,0,3,1
61,3,0,175,0,0,2,237,1,0,3,0
25,8,0,1189,0,0,2,110,1,1,2,0
28,7,0,339,0,0,2,350,1,1,2,1
29,3,0,19,0,0,2,274,1,1,2,1
72,5,0,1940,0,0,2,705,2,0,3,1
29,4,0,1445,0,0,2,271,2,0,3,1
26,8,0,294,0,0,2,208,2,0,3,1
49,4,0,5887,0,0,2,439,3,5,2,1
42,1,0,2913,0,0,2,127,2,2,2,0
43,4,0,11891,0,0,2,821,5,1,2,1
31,8,0,988,0,0,2,377,5,11,1,0
33,9,0,711,0,0,2,78,2,0,3,0
69,5,0,344,0,0,2,55,2,0,3,0
28,8,0,78,0,0,2,232,3,2,0,1
44,0,0,733,1,0,2,360,2,5,2,1
73,5,0,5028,0,0,2,696,10,0,3,1
58,0,0,2223,0,0,2,1139,2,1,2,0
27,8,0,3511,0,0,2,300,3,0,3,0
27,8,0,91,0,0,2,157,6,37,1,0
38,7,0,5000,0,0,2,720,5,5,0,0
39,4,0,481,0,0,2,929,5,1,1,1
61,4,0,0,1,1,2,85,2,0,3,0
31,0,0,389,1,0,2,69,1,2,0,0
42,0,0,684,0,0,2,163,1,1,2,0
42,4,0,144,0,0,2,143,1,3,0,0
64,5,0,1220,0,0,2,138,1,0,3,0
61,5,0,1761,0,0,2,334,3,0,3,0
45,9,0,0,1,0,2,344,1,0,3,1
61,5,0,103,0,0,2,292,1,0,3,0
34,6,0,360,1,0,2,371,1,0,3,0
32,0,0,8626,0,0,2,200,1,2,0,0
25,1,0,1163,0,0,2,262,3,0,3,0
29,0,0,135,0,0,2,248,1,0,3,0
81,5,0,93,0,0,2,164,1,0,3,0
29,8,0,314,0,0,2,415,2,4,0,1
51,0,0,241,0,0,2,308,2,0,3,1
72,5,0,413,0,0,2,358,6,0,3,0
80,5,0,462,0,0,2,127,2,0,3,0
52,2,0,657,0,0,2,91,2,1,1,0
38,2,0,1190,1,0,2,347,4,5,2,0
31,9,0,684,1,0,2,620,3,0,3,1
30,8,0,1681,0,0,2,329,2,0,3,1
22,8,0,120,0,0,2,245,5,0,3,0
50,0,0,10250,1,0,2,254,3,2,1,1
29,9,0,2489,1,0,2,1002,3,2,2,0
42,4,0,254,0,0,2,288,7,4,2,1
37,0,0,0,1,0,2,179,1,1,2,1
34,4,0,250,0,0,2,787,1,8,1,0
24,8,0,1847,0,0,2,390,1,0,3,0
53,1,0,1442,0,0,2,137,8,2,1,0
30,4,0,1077,0,0,2,124,1,0,3,0
27,4,0,1623,0,0,2,161,1,1,2,0
34,9,0,294,1,0,2,265,1,3,2,1
49,9,0,307,0,0,2,854,1,0,3,1
59,10,0,957,0,0,2,479,2,0,3,1
80,5,0,155,0,0,2,343,2,0,3,1
86,5,0,614,0,0,2,595,1,0,3,1
69,5,0,426,0,0,2,395,1,0,3,1
79,5,0,8304,0,0,2,456,2,9,2,1
71,5,0,91,0,0,2,87,6,0,3,0
57,5,0,698,0,0,2,135,3,2,0,0
35,9,0,13658,1,0,2,220,2,0,3,0
41,10,0,1077,1,1,2,207,3,2,0,1
36,7,0,4721,0,0,2,149,3,0,3,1
49,4,0,395,0,0,2,336,5,0,3,1
69,5,0,3588,1,0,2,429,1,0,3,1
66,5,0,2540,0,0,2,441,2,1,1,1
61,5,0,421,0,0,2,112,2,0,3,0
32,4,0,883,1,0,2,798,1,5,1,1
28,4,0,1351,0,0,2,267,1,0,3,0
47,4,0,4402,0,0,2,805,1,1,1,1
22,8,0,1258,0,0,2,182,1,1,0,0
57,4,0,1016,0,0,2,208,1,0,3,0
58,4,0,256,0,0,2,422,1,3,2,1
64,5,0,43,0,0,2,232,1,0,3,1
54,4,0,380,0,1,2,501,1,2,2,0
45,4,0,1788,0,0,2,364,1,4,0,0
72,5,0,3856,0,0,2,582,4,1,1,1
30,7,0,517,0,0,2,141,2,0,3,1
79,5,0,3025,0,0,2,166,3,3,1,1
40,4,0,3797,0,0,2,263,1,2,0,0
30,9,0,2326,0,0,2,420,1,2,0,1
41,6,0,10346,0,0,2,352,1,3,2,0
35,4,0,3402,0,0,2,269,1,2,0,0
19,8,0,526,0,0,2,122,3,0,3,0
57,9,0,592,0,1,2,88,6,5,1,0
30,9,0,1070,0,0,2,446,2,0,3,0
36,4,0,925,0,0,2,321,3,4,2,1
64,3,0,67,0,0,2,86,2,1,0,0
53,2,0,1961,0,0,2,351,1,0,3,1
87,5,0,433,0,0,2,150,1,0,3,0
53,0,0,1796,0,0,2,476,1,1,0,1
34,4,0,2037,0,0,2,324,2,0,3,1
29,8,0,459,0,0,2,279,3,19,1,1
26,7,0,12,0,0,2,72,4,6,2,0
29,4,0,572,0,0,2,314,1,1,2,1
45,9,0,115,0,0,2,147,1,1,1,0
43,10,0,775,0,0,2,325,1,2,0,0
81,5,0,452,0,0,2,443,1,0,3,1
57,5,0,5313,0,0,2,283,2,1,2,1
72,5,0,1533,0,0,2,546,2,0,3,1
46,4,0,0,1,0,2,155,1,2,0,0
47,9,0,0,1,0,2,97,1,2,0,0
62,5,0,0,0,0,2,188,2,0,3,0
56,5,0,393,0,1,2,103,1,1,0,0
59,4,0,8334,0,0,2,141,4,2,1,0
67,5,0,258,0,0,2,221,1,0,3,0
28,1,0,1705,0,0,2,412,2,0,3,1
34,7,0,1337,0,0,2,330,2,3,2,1
57,4,0,2986,0,0,2,222,2,1,0,1
52,9,0,195,1,0,2,110,2,3,0,0
66,3,0,1230,0,0,2,726,3,0,3,1
32,0,0,35,0,0,2,324,3,3,2,1
31,4,0,596,0,0,2,184,6,2,0,0
51,1,0,955,0,1,2,221,3,0,3,1
27,8,0,538,0,0,2,170,4,2,2,1
29,7,0,399,0,0,2,454,6,1,0,0
50,4,0,5108,1,0,2,406,1,2,0,1
30,9,0,1307,0,0,2,248,6,0,3,0
30,4,0,102,1,0,2,364,3,0,3,1
31,8,0,2347,0,0,2,180,2,0,3,0
57,5,0,1841,0,0,2,127,2,1,2,0
75,5,0,1341,0,0,2,415,7,0,3,1
60,9,0,294,0,0,2,104,5,4,2,0
44,1,0,1025,1,0,2,116,2,1,0,0
50,7,0,320,0,0,2,294,3,4,2,1
44,0,0,132,0,0,2,103,5,4,2,0
39,10,0,804,0,0,2,193,8,1,2,0
32,0,0,131,1,0,2,322,1,1,2,1
59,5,0,2074,0,0,2,467,1,2,2,1
68,5,0,1443,0,0,2,2062,2,1,2,1
31,9,0,3338,1,0,2,264,2,0,3,1
40,0,0,782,1,0,2,94,5,17,0,0
34,0,0,303,0,0,2,94,3,6,2,0
64,6,0,661,0,0,2,367,2,2,0,1
49,9,0,905,0,0,2,385,7,2,0,0
54,4,0,12018,1,0,2,267,2,0,3,1
30,10,0,7105,0,0,2,321,2,0,3,1
60,0,0,3735,0,0,2,190,1,9,2,1
33,4,0,812,0,0,2,396,1,0,3,0
35,4,0,538,0,0,2,410,3,2,1,1
72,5,0,4657,0,0,2,305,3,5,2,1
37,9,0,6963,1,0,2,158,2,0,3,0
30,1,0,5,0,0,2,282,1,1,2,1
25,8,0,10788,0,0,2,102,2,2,1,0
32,9,0,593,0,0,2,140,2,2,1,0
52,10,0,230,0,0,2,422,2,0,3,1
48,6,0,1559,0,0,2,520,3,3,0,0
59,4,0,2764,0,0,2,237,1,2,0,0
47,4,0,1122,0,0,2,956,1,0,3,0
43,7,0,4216,0,0,2,150,2,2,2,1
49,3,0,3570,0,0,2,62,3,2,0,0
32,4,0,623,0,0,2,273,1,1,0,0
33,4,0,1808,0,0,2,250,3,0,3,1
84,5,0,81204,0,0,2,679,1,2,1,1
26,1,0,3145,0,0,2,1141,1,1,1,1
33,0,0,102,0,0,2,83,4,0,3,0
47,9,0,3519,0,1,2,193,1,1,0,0
70,5,0,828,0,0,2,433,1,0,3,0
38,6,0,854,1,1,2,112,2,0,3,0
43,4,0,3518,0,0,2,206,2,2,2,1
39,9,0,25,1,0,2,315,1,2,2,1
27,7,0,1347,0,0,2,824,1,11,2,1
25,9,0,2551,0,0,2,400,3,0,3,1
36,7,0,23,1,0,2,256,1,0,3,0
28,4,0,1840,0,0,2,1472,1,10,1,0
35,9,0,7546,1,0,2,137,1,3,0,0
38,0,0,11303,0,0,2,473,2,2,0,1
44,4,0,2724,0,0,2,893,1,0,3,1
78,5,0,4917,0,0,2,195,2,0,3,0
89,5,0,1323,0,0,2,207,4,1,1,0
20,8,0,755,0,0,2,284,1,0,3,1
32,4,0,718,1,0,2,155,1,1,2,1
32,7,0,914,0,0,2,434,1,1,2,0
23,7,0,870,0,0,2,296,1,4,2,1
35,10,0,978,0,0,2,1370,3,3,2,1
30,6,0,916,0,0,2,449,2,0,3,1
27,0,0,1595,0,0,2,196,2,2,2,1
72,5,0,0,0,0,2,215,2,0,3,0
36,9,0,629,1,1,2,109,1,1,0,0
34,4,0,2561,0,0,2,554,1,0,3,0
61,4,0,544,0,0,2,63,3,9,2,1
30,4,0,2907,1,0,2,146,2,1,0,0
46,4,0,461,0,0,2,369,2,0,3,1
30,3,0,3185,1,0,2,158,3,0,3,0
40,0,0,3126,1,0,2,110,3,2,0,0
32,9,0,14533,0,0,2,646,3,2,2,0
38,1,0,863,0,0,4,78,1,0,3,0
29,7,0,814,0,0,4,54,1,0,3,0
51,9,0,363,1,0,4,7,1,0,3,0
33,0,0,212,1,0,4,23,1,0,3,0
45,10,0,891,1,0,4,118,1,0,3,1
40,0,0,212,0,0,4,176,1,0,3,0
50,2,0,315,0,0,4,249,1,1,0,0
27,4,0,843,0,0,4,187,1,0,3,1
27,7,0,302,0,0,4,151,1,1,2,0
70,5,0,2795,0,0,4,301,2,0,3,1
27,4,0,8,0,0,4,176,2,0,3,0
25,9,0,139,0,1,4,202,1,1,2,1
57,5,0,1044,0,0,4,585,1,2,2,1
55,0,0,1633,0,0,4,210,1,2,2,1
33,4,0,6513,1,0,4,170,1,1,1,1
29,7,0,102,0,0,4,111,1,4,0,0
73,5,0,1388,0,0,4,767,2,1,2,1
70,5,0,3230,0,0,4,300,2,1,0,0
50,4,0,486,0,1,4,28,1,0,3,0
36,4,0,93,0,0,4,102,3,4,1,0
35,9,0,4645,1,0,4,502,3,40,1,0
67,5,0,1430,0,0,4,499,2,3,0,1
35,4,0,323,0,0,4,261,2,0,3,1
65,4,0,1097,0,0,4,131,1,1,1,0
29,0,0,14,0,0,4,106,1,2,0,0
65,11,0,300,0,0,4,105,1,0,3,0
67,5,0,585,0,0,4,164,1,1,0,0
53,0,0,0,1,1,4,171,1,6,1,0
85,5,0,1934,0,0,4,140,1,0,3,0
34,10,0,15,0,0,4,377,1,0,3,1
47,7,0,1639,0,0,4,349,1,0,3,1
38,6,0,6447,0,0,4,296,1,0,3,0
66,6,0,147,0,0,4,411,1,0,3,1
31,9,0,2544,0,0,4,229,1,2,2,1
66,5,0,0,0,0,4,105,1,2,0,0
25,9,0,4859,0,0,4,227,1,0,3,1
28,7,0,168,0,0,4,387,1,1,1,1
25,1,0,2007,0,0,4,265,2,0,3,1
47,0,0,3696,0,0,4,758,4,0,3,1
30,9,0,2166,0,0,4,316,2,0,3,1
28,6,0,4579,0,0,4,409,2,0,3,1
29,1,0,180,0,0,4,350,2,0,3,0
49,4,0,1093,1,1,4,243,2,2,2,1
21,8,0,2488,0,0,4,661,2,1,2,1
87,5,0,2190,0,0,4,512,2,0,3,1
34,1,0,6718,0,0,4,278,4,1,1,0
22,8,0,254,0,0,4,143,2,0,3,1
32,4,0,1962,0,0,4,130,1,0,3,0
28,6,0,1579,0,0,4,163,1,3,0,1
64,5,0,2139,0,0,4,230,1,2,0,0
31,9,0,253,0,0,4,262,1,0,3,0
62,5,0,4692,1,0,4,113,1,1,0,0
31,10,0,330,0,0,4,260,1,2,2,1
60,5,0,938,0,0,4,380,3,0,3,1
41,9,0,5372,1,0,4,248,3,0,3,1
21,8,0,71,0,0,4,169,2,0,3,1
24,8,0,3176,0,0,4,108,2,0,3,1
40,4,0,5142,0,0,4,147,2,1,0,0
54,4,0,496,0,0,4,452,3,0,3,1
80,5,0,1468,0,0,4,330,3,0,3,1
27,9,0,434,1,0,4,127,1,0,3,0
28,10,0,687,0,0,4,113,3,2,1,0
35,7,0,3816,0,0,4,331,2,1,1,0
29,6,0,270,1,0,4,110,7,4,0,0
35,9,0,0,0,0,4,187,7,0,3,1
70,5,0,482,0,0,4,372,1,2,2,1
62,1,0,180,0,0,4,183,1,4,1,1
59,9,0,4198,0,0,4,309,1,10,2,1
51,0,0,423,1,1,4,236,1,1,0,0
50,4,0,78,1,0,4,218,3,9,1,0
48,10,0,817,0,0,4,517,1,4,2,1
81,5,0,0,0,0,4,357,1,0,3,0
48,7,0,517,0,0,4,273,1,0,3,0
45,0,0,5021,0,0,4,233,1,0,3,1
32,0,0,51,1,1,4,203,1,2,1,1
49,9,0,1569,0,0,4,470,1,1,1,0
36,0,0,592,0,0,4,96,7,7,2,0
36,0,0,991,0,0,4,589,2,0,3,1
33,7,0,133,0,0,4,305,2,1,2,1
32,9,0,471,0,0,4,67,1,0,3,0
64,3,0,768,0,0,4,371,1,0,3,1
37,6,0,11387,0,0,4,153,1,2,1,0
30,4,0,536,0,0,4,362,2,2,2,1
59,7,0,739,0,0,4,408,1,0,3,1
50,0,0,2955,0,0,4,166,1,0,3,0
32,0,0,366,0,0,4,366,2,0,3,1
60,5,0,979,1,0,4,295,3,1,0,1
39,4,0,2939,0,0,4,348,2,0,3,1
68,5,0,0,0,0,4,814,1,0,3,0
37,4,0,0,0,0,4,426,2,1,1,1
65,5,0,2173,0,0,4,543,4,1,0,0
38,7,0,282,0,0,4,360,3,0,3,0
37,0,0,4803,0,0,4,396,2,0,3,1
55,4,0,7803,0,0,4,441,1,0,3,1
66,5,0,154,0,0,4,66,2,0,3,0
26,0,0,1099,0,0,4,99,2,13,1,0
40,9,0,226,0,0,4,176,2,0,3,0
30,4,0,720,0,0,4,1265,4,4,1,1
35,1,0,1830,0,0,4,78,4,2,0,0
85,5,0,1255,0,0,4,233,3,0,3,1
28,4,0,893,0,0,4,204,2,2,2,0
57,4,0,1318,0,0,4,91,2,3,2,0
79,5,0,8556,0,0,4,326,2,2,2,1
58,11,0,327,0,0,4,124,4,0,3,0
20,8,0,167,0,0,4,237,1,0,3,0
64,5,0,588,0,0,4,366,1,2,0,1
42,9,0,994,1,0,4,453,1,9,2,1
27,8,0,2245,0,0,4,163,1,0,3,0
47,1,0,820,0,0,4,262,1,1,2,1
37,4,0,539,0,0,4,540,2,3,0,0
21,8,0,423,0,0,4,287,5,5,2,1
63,3,0,1528,0,0,4,309,2,3,2,0
66,5,0,203,0,0,4,353,1,1,2,1
28,4,0,3053,0,0,4,165,4,0,3,0
19,8,0,103,0,0,4,177,2,4,0,0
31,4,0,460,1,0,4,23,1,0,3,0
46,0,0,1693,1,0,4,137,1,1,2,0
42,0,0,383,0,0,4,146,1,0,3,0
76,5,0,2991,0,0,4,195,1,2,2,0
61,5,0,86,0,0,4,639,1,1,2,1
62,5,0,243,0,0,4,117,1,1,2,0
39,4,0,1802,0,0,4,129,2,2,0,0
37,4,0,2163,0,0,4,114,1,1,0,0
74,5,0,2575,0,0,4,172,2,1,0,0
32,4,0,307,0,0,4,96,1,3,2,0
50,4,0,5969,0,0,4,455,1,2,0,1
61,4,0,13546,0,0,4,318,2,3,2,0
27,0,0,2855,0,0,4,240,1,3,0,1
27,8,0,2015,0,0,4,87,1,1,1,0
30,9,0,323,0,0,4,116,1,3,0,0
63,5,0,2716,0,0,4,205,1,0,3,0
63,5,0,474,0,0,4,423,1,0,3,1
36,4,0,203,0,0,4,255,1,1,2,1
38,10,0,7005,1,0,4,696,1,2,2,1
27,0,0,689,0,0,4,98,1,1,0,0
30,8,0,3096,0,0,4,123,1,0,3,0
92,5,0,775,0,0,4,164,4,3,2,1
33,0,0,0,0,0,4,93,1,0,3,0
40,0,0,1108,0,0,4,228,1,5,0,0
77,5,0,4112,0,0,4,1616,1,2,2,1
74,5,0,935,0,0,4,100,1,1,1,0
56,5,0,0,0,0,4,413,2,0,3,0
68,5,0,2144,0,0,4,708,1,3,2,1
48,4,0,1167,1,1,4,122,4,4,1,0
